,datetime,open,high,low,close,volume
159,2020-01-06 10:45:00,125.68,125.68,125.42,125.42,1576
160,2020-01-06 11:15:00,125.4,125.46,125.1,125.1,8053
161,2020-01-06 11:45:00,125.09,125.09,124.78,124.78,2038
162,2020-01-06 12:15:00,124.9,125.11,124.78,124.99,1283
163,2020-01-06 12:45:00,124.99,125.03,124.71,124.95,3622
164,2020-01-06 13:15:00,124.95,124.95,124.61,124.87,503
165,2020-01-06 13:45:00,124.87,124.88,124.62,124.65,1592
166,2020-01-06 14:15:00,124.65,124.65,124.45,124.53,3088
167,2020-01-06 14:45:00,124.55,124.83,124.5,124.67,1702
168,2020-01-06 15:15:00,124.66,124.73,124.55,124.7,1732
169,2020-01-07 09:15:00,124.71,126.01,124.71,125.51,1212
170,2020-01-07 09:45:00,125.98,125.98,125.4,125.81,788
171,2020-01-07 10:15:00,125.86,126.3,125.79,125.79,6877
172,2020-01-07 10:45:00,125.84,125.84,125.33,125.33,2360
173,2020-01-07 11:15:00,125.33,125.44,125.15,125.44,323
174,2020-01-07 11:45:00,125.4,125.4,125.21,125.21,248
175,2020-01-07 12:15:00,125.25,125.4,125.22,125.4,153
176,2020-01-07 12:45:00,125.4,125.4,125.05,125.12,1270
177,2020-01-07 13:15:00,125.02,125.02,124.78,124.9,2747
178,2020-01-07 13:45:00,124.95,125.02,124.9,125.02,585
179,2020-01-07 14:15:00,125.16,125.2,125.06,125.1,1222
180,2020-01-07 14:45:00,125.02,125.2,125.0,125.2,6194
181,2020-01-07 15:15:00,125.26,125.37,125.2,125.2,886
182,2020-01-08 09:15:00,125.24,125.24,123.91,124.6,3351
183,2020-01-08 09:45:00,124.6,124.7,124.16,124.5,12469
184,2020-01-08 10:15:00,124.48,124.77,124.48,124.49,1443
185,2020-01-08 10:45:00,124.41,124.59,124.28,124.28,225
186,2020-01-08 11:15:00,124.25,124.31,123.91,124.28,1181
187,2020-01-08 11:45:00,124.28,124.28,124.2,124.25,171
188,2020-01-08 12:15:00,124.0,124.4,124.0,124.15,1878
189,2020-01-08 12:45:00,124.35,124.35,124.33,124.34,256
190,2020-01-08 13:15:00,124.39,124.39,124.38,124.38,58
191,2020-01-08 13:45:00,124.33,124.4,124.09,124.4,2383
192,2020-01-08 14:15:00,124.35,124.35,124.35,124.35,7
193,2020-01-08 14:45:00,124.18,124.91,124.18,124.89,3410
194,2020-01-08 15:15:00,124.7,124.88,124.65,124.65,987
195,2020-01-09 09:15:00,125.59,126.65,125.55,125.85,1822
196,2020-01-09 09:45:00,125.85,126.31,125.81,126.3,873
197,2020-01-09 10:15:00,126.28,126.37,126.0,126.26,1790
198,2020-01-09 10:45:00,126.27,126.27,125.95,125.95,489
199,2020-01-09 11:15:00,125.97,126.39,125.97,126.02,2430
200,2020-01-09 11:45:00,126.3,126.3,126.06,126.06,540
